sentence_id,word_id,content,FFD,GD,GPT,TRT,nFix,reading_order
269,269_5,States,81.25,81.25,81.25,117.92,1.33,5.0
269,269_6,Army,102.46,102.46,131.92,128.46,1.31,6.0
269,269_7,in,96.38,96.38,124.62,96.38,1.0,7.0
269,269_8,World,104.8,120.93,135.0,157.27,1.6,8.0
269,269_9,War,89.73,89.73,114.0,97.0,1.09,9.0
270,270_0,She,127.86,197.71,197.71,305.57,2.0,0.0
270,270_1,currently,101.87,131.07,194.67,265.0,2.2,1.0
270,270_10,Bureau.,118.5,127.75,678.5,208.81,1.88,10.0
270,270_2,works,98.13,102.8,102.8,133.07,1.33,2.0
270,270_3,for,110.0,110.0,164.33,119.83,1.17,3.0
270,270_4,the,105.0,105.0,113.43,105.0,1.0,4.0
270,270_5,State,107.5,122.92,129.67,139.25,1.42,5.0
270,270_6,Department's,117.93,134.47,134.47,186.07,1.67,6.0
270,270_7,Near,113.2,113.2,113.2,181.8,1.6,7.0
270,270_8,East,106.75,106.75,215.0,184.25,1.58,8.0
270,270_9,Affairs,117.56,156.19,392.31,246.62,1.94,9.0
271,271_0,Mary,130.0,130.0,130.0,130.0,1.0,0.0
271,271_1,is,116.86,116.86,116.86,157.57,1.43,1.0
271,271_10,closest,131.0,171.42,210.75,195.92,1.5,10.0
271,271_11,confidantes,105.44,111.12,149.62,148.94,1.44,11.0
271,271_12,and,103.2,103.2,103.2,103.2,1.0,12.0
271,271_13,lives,120.5,131.79,131.79,143.43,1.29,13.0
271,271_14,in,104.5,104.5,104.5,104.5,1.0,14.0
271,271_15,"Denver,",108.0,125.53,254.6,150.87,1.4,15.0
271,271_16,Colorado.,141.64,151.0,266.07,167.0,1.21,16.0
271,271_2,one,100.25,100.25,100.25,125.17,1.25,2.0
271,271_3,of,108.25,108.25,108.25,124.0,1.25,3.0
271,271_4,her,126.56,138.33,162.11,188.22,1.67,4.0
271,271_5,father's,115.2,115.2,135.07,181.4,1.73,5.0
271,271_6,top,99.55,99.55,120.36,120.82,1.27,6.0
271,271_7,campaign,110.62,129.77,165.38,204.62,2.0,7.0
271,271_8,aides,136.0,146.38,157.31,173.69,1.31,8.0
271,271_9,and,82.43,82.43,426.43,111.29,1.29,9.0
272,272_0,He,135.6,135.6,135.6,135.6,1.0,0.0
272,272_1,decided,111.07,193.5,230.57,289.07,2.14,1.0
272,272_10,from,124.7,149.3,149.3,149.3,1.2,10.0
272,272_11,"Yale,",96.62,96.62,129.0,107.92,1.08,11.0
272,272_12,on,107.43,107.43,118.0,107.43,1.0,12.0
272,272_13,account,128.08,152.5,152.5,191.67,1.5,13.0
272,272_14,of,109.67,109.67,109.67,109.67,1.0,14.0
272,272_15,difficulty,123.24,123.24,168.35,166.35,1.35,15.0
272,272_16,with,124.86,124.86,387.14,145.14,1.14,16.0
272,272_17,his,122.0,135.15,388.23,155.0,1.31,17.0
272,272_18,studies.,112.08,133.42,381.25,180.75,1.67,18.0
272,272_2,after,100.33,100.33,160.67,173.42,1.67,2.0
272,272_3,three,105.69,109.62,146.0,140.31,1.31,3.0
272,272_4,semesters,107.94,140.06,185.75,165.0,1.62,4.0
272,272_5,to,123.33,123.33,178.17,160.5,1.33,5.0
272,272_6,take,117.43,117.43,124.93,124.79,1.07,6.0
272,272_7,some,101.0,101.0,117.23,119.38,1.23,7.0
272,272_8,time,100.86,132.36,132.36,142.29,1.5,8.0
272,272_9,off,87.4,87.4,87.4,87.4,1.0,9.0
273,273_0,She,119.0,119.0,119.0,243.14,1.71,0.0
273,273_1,has,88.54,96.0,172.38,229.23,2.08,1.0
273,273_2,authored,117.06,159.88,265.88,280.31,2.19,2.0
273,273_3,or,117.0,117.0,156.67,117.0,1.0,3.0
273,273_4,co-authored,115.33,178.2,315.33,272.73,2.6,4.0
273,273_5,eight,127.5,142.83,142.83,142.83,1.17,5.0
273,273_6,books,93.92,102.92,121.54,117.46,1.31,6.0
273,273_7,and,94.6,94.6,94.6,94.6,1.0,7.0
273,273_8,numerous,106.53,144.93,171.2,150.27,1.27,8.0
273,273_9,articles.,143.2,196.27,346.27,206.27,1.33,9.0
274,274_0,She,141.6,141.6,141.6,176.2,1.2,0.0
274,274_1,served,121.47,171.0,193.53,241.93,1.8,1.0
274,274_10,National,114.4,148.07,148.07,167.4,1.47,10.0
274,274_11,Endowment,137.69,167.5,167.5,192.06,1.5,11.0
274,274_12,for,127.5,127.5,127.5,127.5,1.0,12.0
274,274_13,the,84.75,84.75,166.25,135.0,1.25,13.0
274,274_14,"Humanities,",112.59,137.71,161.35,153.06,1.41,14.0
274,274_15,appointed,152.8,158.0,239.8,188.53,1.4,15.0
274,274_16,by,110.5,110.5,303.5,110.5,1.0,16.0
274,274_17,Ronald,104.5,153.93,258.64,176.21,1.57,17.0
274,274_18,Reagan.,129.45,150.36,449.64,155.0,1.18,18.0
274,274_2,from,111.18,117.73,117.73,198.91,1.55,2.0
274,274_3,1986,191.07,221.27,311.27,389.27,2.33,3.0
274,274_4,to,125.33,125.33,227.67,155.83,1.17,4.0
274,274_5,1996,178.86,214.07,325.14,348.86,2.07,5.0
274,274_6,as,106.8,106.8,106.8,106.8,1.0,6.0
274,274_7,Chair,134.82,156.71,183.0,182.12,1.47,7.0
274,274_8,of,97.0,97.0,97.0,97.0,1.0,8.0
274,274_9,the,112.6,112.6,112.6,112.6,1.0,9.0
275,275_0,She,131.67,131.67,131.67,131.67,1.0,0.0
275,275_1,was,111.27,111.27,131.91,167.91,1.36,1.0
275,275_2,at,98.4,98.4,124.0,168.4,1.4,2.0
275,275_3,one,110.08,145.85,212.46,186.46,1.69,3.0
275,275_4,time,131.25,142.42,162.08,188.58,1.58,4.0
275,275_5,a,137.0,137.0,187.0,137.0,1.0,5.0
275,275_6,co-host,117.81,167.25,167.25,220.31,1.69,6.0
275,275_7,on,134.83,140.08,158.75,152.58,1.25,7.0
275,275_8,CNN's,144.36,182.5,399.21,236.0,1.64,8.0
275,275_9,Crossfire.,133.5,143.83,380.33,217.67,1.33,9.0
276,276_0,After,100.33,114.89,114.89,122.33,1.22,0.0
276,276_1,studying,91.64,104.79,132.07,255.71,2.0,1.0
276,276_10,Monroe,125.57,149.29,176.64,192.79,1.64,10.0
276,276_11,Police,110.38,110.38,249.44,125.94,1.19,11.0
276,276_12,Department.,115.36,121.55,366.82,131.0,1.18,12.0
276,276_2,at,126.0,126.0,126.0,126.0,1.0,2.0
276,276_3,the,126.73,126.73,135.91,136.73,1.09,3.0
276,276_4,Louisiana,88.93,109.8,153.4,173.53,1.8,4.0
276,276_5,State,122.83,122.83,154.92,166.08,1.42,5.0
276,276_6,University,104.45,123.55,158.82,162.27,1.55,6.0
276,276_7,he,103.0,117.42,117.42,117.42,1.17,7.0
276,276_8,joined,129.27,134.0,134.0,142.36,1.18,8.0
276,276_9,the,89.17,89.17,125.08,110.0,1.17,9.0
277,277_0,She,99.89,99.89,99.89,99.89,1.0,0.0
277,277_1,is,82.83,82.83,96.33,82.83,1.0,1.0
277,277_10,senior,118.2,118.2,245.8,162.6,1.5,10.0
277,277_11,fellow,116.9,154.8,186.7,203.7,1.8,11.0
277,277_12,at,90.29,90.29,266.71,126.57,1.29,12.0
277,277_13,the,102.91,102.91,112.91,102.91,1.0,13.0
277,277_14,American,102.5,118.93,154.93,144.64,1.36,14.0
277,277_15,Enterprise,135.88,145.94,196.56,210.62,1.56,15.0
277,277_16,Institute.,120.57,142.79,479.93,166.93,1.36,16.0
277,277_2,now,82.1,82.1,124.1,130.9,1.4,2.0
277,277_3,a,97.0,97.0,121.75,97.0,1.0,3.0
277,277_4,public,107.73,124.93,124.93,165.2,1.53,4.0
277,277_5,speaker,106.21,112.07,112.07,169.07,1.64,5.0
277,277_6,and,100.17,100.17,100.17,100.17,1.0,6.0
277,277_7,"author,",109.0,132.4,150.4,218.87,1.93,7.0
277,277_8,and,93.5,93.5,116.88,109.38,1.12,8.0
277,277_9,a,144.82,144.82,144.82,154.55,1.09,9.0
278,278_0,He,113.0,113.0,113.0,113.0,1.0,0.0
278,278_1,received,130.12,151.94,151.94,223.81,1.75,1.0
278,278_10,in,102.2,102.2,182.2,102.2,1.0,10.0
278,278_11,political,100.27,136.93,278.2,192.07,1.87,11.0
278,278_12,science,117.46,117.46,222.08,153.62,1.31,12.0
278,278_13,in,106.2,106.2,106.2,106.2,1.0,13.0
278,278_14,1966,119.93,167.2,216.8,203.67,1.8,14.0
278,278_15,both,108.82,108.82,393.73,162.64,1.45,15.0
278,278_16,from,109.31,127.08,186.54,142.23,1.31,16.0
278,278_17,the,81.8,81.8,167.2,114.6,1.4,17.0
278,278_18,University,104.14,124.79,207.43,124.79,1.29,18.0
278,278_19,of,77.75,77.75,183.75,77.75,1.0,19.0
278,278_2,his,112.09,117.27,140.18,117.27,1.09,2.0
278,278_20,Wyoming.,140.45,181.91,286.0,181.91,1.27,20.0
278,278_3,bachelor's,108.13,118.0,126.0,168.33,1.47,3.0
278,278_4,degree,101.69,107.69,126.54,156.38,1.54,4.0
278,278_5,in,89.0,89.0,89.0,89.0,1.0,5.0
278,278_6,1965,160.29,193.76,209.53,303.0,2.0,6.0
278,278_7,and,102.29,102.29,116.86,115.86,1.14,7.0
278,278_8,master's,102.47,126.8,194.13,152.67,1.47,8.0
278,278_9,degree,100.62,120.15,120.15,141.38,1.46,9.0
279,279_0,Cheney's,128.56,147.81,147.81,208.25,1.62,0.0
279,279_1,former,98.31,109.44,168.38,217.38,1.75,1.0
279,279_10,the,94.67,94.67,94.67,94.67,1.0,10.0
279,279_11,main,101.62,109.23,114.62,114.85,1.15,11.0
279,279_12,figures,100.93,104.27,114.6,104.27,1.07,12.0
279,279_13,under,138.36,138.36,228.0,145.73,1.09,13.0
279,279_14,investigation.,129.71,161.0,437.64,161.0,1.29,14.0
279,279_2,chief,112.87,121.13,154.93,147.73,1.27,2.0
279,279_3,of,94.4,94.4,151.4,94.4,1.0,3.0
279,279_4,"staff,",97.29,97.29,97.29,132.71,1.21,4.0
279,279_5,Lewis,136.31,136.31,145.19,176.44,1.38,5.0
279,279_6,"Libby,",120.64,131.71,143.71,152.86,1.36,6.0
279,279_7,is,84.67,84.67,118.0,104.67,1.17,7.0
279,279_8,one,105.87,130.0,176.47,135.2,1.27,8.0
279,279_9,of,82.8,82.8,221.0,82.8,1.0,9.0
280,280_0,On,138.0,138.0,138.0,138.0,1.0,0.0
280,280_1,October,131.73,196.8,224.87,251.2,1.87,1.0
280,280_2,"28,",152.46,152.46,207.62,208.77,1.38,2.0
280,280_3,Libby,123.43,123.43,150.86,155.29,1.21,3.0
280,280_4,was,116.1,116.1,116.1,116.1,1.0,4.0
280,280_5,indicted,120.36,173.79,181.36,206.43,1.57,5.0
280,280_6,on,137.36,137.36,209.86,170.5,1.21,6.0
280,280_7,five,107.33,107.33,161.83,107.33,1.0,7.0
280,280_8,felony,125.31,171.62,387.46,190.46,1.38,8.0
280,280_9,counts.,,,,,,
281,281_0,He,95.0,95.0,95.0,95.0,1.0,0.0
281,281_1,was,108.45,138.27,150.82,228.82,1.73,1.0
281,281_10,1989.,180.65,255.29,691.82,399.41,2.18,10.0
281,281_2,United,105.19,105.19,188.81,160.94,1.44,2.0
281,281_3,States,118.4,125.0,125.0,162.4,1.4,3.0
281,281_4,Secretary,109.82,126.41,148.29,142.65,1.29,4.0
281,281_5,of,106.0,106.0,106.0,106.0,1.0,5.0
281,281_6,Defense,124.38,137.81,163.19,157.5,1.38,6.0
281,281_7,from,99.17,99.17,146.58,104.83,1.08,7.0
281,281_8,1987,157.79,183.71,234.5,200.57,1.43,8.0
281,281_9,until,118.25,118.25,118.25,118.25,1.0,9.0
282,282_0,He,86.0,86.0,86.0,86.0,1.0,0.0
282,282_1,was,115.09,115.09,115.09,128.82,1.18,1.0
282,282_10,was,96.86,96.86,96.86,127.0,1.29,10.0
282,282_11,secretary,135.19,200.88,335.38,359.75,2.38,11.0
282,282_12,during,136.38,141.62,231.94,190.5,1.5,12.0
282,282_13,the,142.6,142.6,469.0,175.4,1.2,13.0
282,282_14,Nixon,85.31,103.0,118.0,106.85,1.23,14.0
282,282_15,administration.,141.53,158.24,625.82,187.12,1.29,15.0
282,282_2,undersecretary,114.88,191.76,255.76,400.12,3.47,2.0
282,282_3,of,105.8,105.8,229.8,105.8,1.0,3.0
282,282_4,"Health,",132.4,151.0,211.93,219.93,1.73,4.0
282,282_5,Education,130.8,151.13,161.4,182.2,1.6,5.0
282,282_6,and,94.8,94.8,94.8,94.8,1.0,6.0
282,282_7,Welfare,117.33,135.47,135.47,152.4,1.4,7.0
282,282_8,when,122.08,131.08,131.08,138.92,1.17,8.0
282,282_9,Weinberger,109.94,129.76,259.41,276.59,2.35,9.0
283,283_0,Carlucci,119.62,159.5,159.5,266.5,2.19,0.0
283,283_1,was,112.08,112.08,166.92,144.77,1.23,1.0
283,283_10,security,109.56,136.94,157.12,188.44,1.56,10.0
283,283_11,advisor,116.46,129.46,136.23,148.69,1.31,11.0
283,283_12,from,103.09,103.09,103.09,103.09,1.0,12.0
283,283_13,1986,199.91,209.18,209.18,224.64,1.18,13.0
283,283_14,until,134.43,163.86,188.43,163.86,1.14,14.0
283,283_15,"1987,",148.83,169.83,226.08,185.33,1.25,15.0
283,283_16,and,114.1,120.9,120.9,120.9,1.1,16.0
283,283_17,defense,139.92,177.77,177.77,177.77,1.38,17.0
283,283_18,secretary,103.67,117.92,142.08,123.83,1.25,18.0
283,283_19,in,88.67,88.67,88.67,88.67,1.0,19.0
283,283_2,deputy,140.88,160.76,240.71,221.76,1.82,2.0
283,283_20,"1987,",145.17,178.67,187.0,200.17,1.42,20.0
283,283_21,following,116.73,139.47,165.0,147.8,1.33,21.0
283,283_22,the,72.67,72.67,72.67,72.67,1.0,22.0
283,283_23,resignation,116.06,181.94,197.56,194.06,1.69,23.0
283,283_24,of,106.25,106.25,106.25,106.25,1.0,24.0
283,283_25,"Weinberger,",132.87,174.27,174.27,174.27,1.4,25.0
283,283_26,his,123.29,123.29,123.29,123.29,1.0,26.0
283,283_27,nomination,129.79,149.21,188.57,197.36,1.64,27.0
283,283_28,by,95.33,137.33,137.33,137.33,1.33,28.0
283,283_29,President,138.25,159.5,176.5,180.42,1.33,29.0
283,283_3,defense,144.6,157.73,222.4,229.73,1.67,3.0
283,283_30,Ronald,105.5,117.29,134.93,128.86,1.29,30.0
283,283_31,Reagan,88.31,95.0,95.0,95.0,1.08,31.0
283,283_32,and,115.0,115.0,115.0,115.0,1.0,32.0
283,283_33,his,110.42,114.75,154.17,119.5,1.17,33.0
283,283_34,confirmation,106.59,144.12,154.35,173.47,1.59,34.0
283,283_35,in,59.0,59.0,59.0,59.0,1.0,35.0
283,283_36,the,122.5,122.5,188.7,134.0,1.1,36.0
283,283_37,Senate,101.81,106.12,199.31,155.56,1.5,37.0
283,283_38,by,92.17,92.17,249.33,92.17,1.0,38.0
283,283_39,a,149.78,149.78,199.33,159.89,1.11,39.0
283,283_4,secretary,113.67,123.87,123.87,156.27,1.47,4.0
283,283_40,vote,114.62,119.77,240.38,135.69,1.23,40.0
283,283_41,of,111.43,111.43,400.29,111.43,1.0,41.0
283,283_42,91,164.45,164.45,267.73,199.27,1.18,42.0
283,283_43,to,119.1,135.0,468.6,158.4,1.3,43.0
283,283_44,1.,120.75,120.75,874.5,120.75,1.0,44.0
283,283_5,from,130.43,147.36,152.21,155.93,1.14,5.0
283,283_6,1981,145.62,167.25,307.75,183.06,1.31,6.0
283,283_7,until,120.55,126.64,148.73,141.91,1.27,7.0
283,283_8,"1986,",128.42,240.67,263.83,248.33,1.58,8.0
283,283_9,national,108.79,130.5,254.5,203.0,1.71,9.0
284,284_0,He,214.5,214.5,214.5,258.0,1.5,0.0
284,284_1,was,102.36,112.36,128.64,171.86,1.5,1.0
284,284_10,Union,92.46,92.46,300.69,151.31,1.54,10.0
284,284_11,than,99.22,99.22,362.44,116.89,1.11,11.0
284,284_12,Weinberger.,147.4,209.8,582.4,268.2,1.8,12.0
284,284_2,reportedly,95.73,112.47,165.4,252.33,2.2,2.0
284,284_3,less,105.54,105.54,105.54,160.0,1.46,3.0
284,284_4,hard-line,116.12,155.76,281.35,249.0,2.29,4.0
284,284_5,in,120.6,120.6,132.4,120.6,1.0,5.0
284,284_6,policies,128.71,160.06,170.94,183.29,1.47,6.0
284,284_7,toward,107.62,119.62,134.38,149.31,1.38,7.0
284,284_8,the,81.57,81.57,97.0,81.57,1.0,8.0
284,284_9,Soviet,148.77,148.77,148.77,148.77,1.0,9.0
285,285_0,He,100.0,100.0,100.0,100.0,1.0,0.0
285,285_1,was,130.08,150.33,150.33,178.5,1.33,1.0
285,285_2,a,137.33,137.33,172.67,137.33,1.0,2.0
285,285_3,naval,148.27,157.67,196.67,170.8,1.27,3.0
285,285_4,officer,103.75,125.33,125.33,183.17,1.58,4.0
285,285_5,from,141.17,193.5,282.08,247.75,1.58,5.0
285,285_6,1952-54.,222.06,391.59,534.18,418.29,1.94,6.0
286,286_0,During,131.85,143.31,143.31,174.0,1.54,0.0
286,286_1,his,92.67,103.08,152.58,193.5,1.83,1.0
286,286_10,"Heslov,",131.33,157.0,239.2,277.73,2.4,10.0
286,286_11,a,188.0,188.0,188.0,188.0,1.0,11.0
286,286_12,close,151.67,159.25,210.67,204.75,1.5,12.0
286,286_13,friend,91.78,102.11,102.11,134.78,1.44,13.0
286,286_14,and,117.5,117.5,140.5,117.5,1.0,14.0
286,286_15,frequent,111.93,203.79,203.79,232.64,2.0,15.0
286,286_16,collaborator,117.77,149.62,207.31,184.15,1.77,16.0
286,286_17,with,103.1,103.1,103.1,103.1,1.0,17.0
286,286_18,Clooney,96.87,119.07,181.13,201.8,1.93,18.0
286,286_19,who,92.0,92.0,117.33,131.44,1.33,19.0
286,286_2,"time,",91.5,107.7,107.7,190.4,1.7,2.0
286,286_20,co-wrote,133.19,167.44,179.56,204.69,1.81,20.0
286,286_21,Good,102.92,113.42,353.0,152.67,1.42,21.0
286,286_22,"Night,",108.18,119.0,147.64,139.0,1.27,22.0
286,286_23,and,90.57,90.57,135.0,90.57,1.0,23.0
286,286_24,Good,110.87,137.33,137.33,141.27,1.33,24.0
286,286_25,"Luck.,",72.14,72.14,72.14,81.86,1.14,25.0
286,286_26,and,145.43,162.86,162.86,162.86,1.14,26.0
286,286_27,is,142.57,142.57,191.29,172.57,1.29,27.0
286,286_28,the,89.82,89.82,169.27,112.91,1.27,28.0
286,286_29,president,102.77,119.38,225.85,193.23,2.15,29.0
286,286_3,he,102.83,102.83,185.17,102.83,1.0,3.0
286,286_30,of,104.4,104.4,104.4,104.4,1.0,30.0
286,286_31,Clooney,108.33,132.25,168.08,239.42,2.17,31.0
286,286_32,and,91.4,91.4,273.6,118.2,1.4,32.0
286,286_33,director,128.71,175.93,284.14,283.21,2.36,33.0
286,286_34,Steven,129.92,129.92,210.0,158.77,1.31,34.0
286,286_35,Soderbergh's,108.44,157.25,197.19,241.31,2.31,35.0
286,286_36,production,132.79,136.57,191.64,199.36,1.71,36.0
286,286_37,company,107.08,139.83,354.42,171.0,1.5,37.0
286,286_38,Section,121.47,147.4,296.6,179.13,1.53,38.0
286,286_39,8,96.25,96.25,209.5,108.75,1.25,39.0
286,286_4,also,98.56,98.56,103.88,128.75,1.31,4.0
286,286_40,Entertainment.,113.62,144.88,678.88,165.62,1.44,40.0
286,286_5,befriended,110.79,154.43,183.14,233.86,2.21,5.0
286,286_6,another,119.71,125.18,148.41,183.24,1.59,6.0
286,286_7,actor,90.92,97.0,97.0,138.08,1.42,7.0
286,286_8,named,79.56,101.81,295.12,113.0,1.25,8.0
286,286_9,Grant,100.62,112.0,112.0,163.31,1.62,9.0
287,287_0,After,148.0,158.75,158.75,158.75,1.12,0.0
287,287_1,the,116.56,126.33,126.33,126.33,1.11,1.0
287,287_10,the,114.0,114.0,114.0,114.0,1.0,10.0
287,287_11,series,110.4,144.47,307.2,210.07,1.8,11.0
287,287_12,The,80.17,80.17,504.83,156.5,1.5,12.0
287,287_13,Facts,121.69,131.31,178.54,164.38,1.38,13.0
287,287_14,of,118.0,118.0,429.0,129.0,1.12,14.0
287,287_15,Life.,97.29,97.29,339.0,116.0,1.14,15.0
287,287_2,show,138.23,138.23,153.31,180.62,1.31,2.0
287,287_3,was,105.3,105.3,115.6,105.3,1.0,3.0
287,287_4,"cancelled,",116.08,127.08,127.08,172.5,1.5,4.0
287,287_5,he,83.25,83.25,83.25,83.25,1.0,5.0
287,287_6,played,116.87,135.73,139.67,174.33,1.4,6.0
287,287_7,a,98.5,98.5,98.5,98.5,1.0,7.0
287,287_8,handyman,120.18,170.06,170.06,187.06,1.65,8.0
287,287_9,on,92.14,92.14,123.0,109.0,1.14,9.0
288,288_0,He,136.25,136.25,136.25,136.25,1.0,0.0
288,288_1,made,148.27,218.67,218.67,269.0,1.8,1.0
288,288_10,2002,112.77,148.54,190.0,192.92,1.77,10.0
288,288_11,feature,118.17,184.25,494.08,245.92,2.17,11.0
288,288_12,Confessions,109.29,109.29,245.07,249.29,2.07,12.0
288,288_13,of,96.0,175.0,175.0,175.0,2.0,13.0
288,288_14,a,90.0,90.0,90.0,90.0,1.0,14.0
288,288_15,Dangerous,112.0,127.2,166.93,149.13,1.4,15.0
288,288_16,"Mind,",94.08,94.08,108.83,107.92,1.17,16.0
288,288_17,an,99.6,99.6,99.6,99.6,1.0,17.0
288,288_18,adaptation,124.6,205.2,410.2,236.07,2.2,18.0
288,288_19,of,65.0,65.0,65.0,65.0,1.0,19.0
288,288_2,his,109.31,109.31,128.62,133.38,1.31,2.0
288,288_20,the,111.5,111.5,111.5,111.5,1.0,20.0
288,288_21,implausible,128.65,174.71,174.71,215.41,1.47,21.0
288,288_22,autobiography,129.5,148.69,185.56,175.88,1.5,22.0
288,288_23,of,86.33,86.33,107.0,86.33,1.0,23.0
288,288_24,groundbreaking,122.71,155.18,180.35,176.71,1.53,24.0
288,288_25,TV,104.83,104.83,193.17,147.33,1.33,25.0
288,288_26,producer,104.25,129.33,144.83,148.08,1.58,26.0
288,288_27,Chuck,135.8,152.6,537.33,181.67,1.33,27.0
288,288_28,Barris.,117.64,123.79,674.07,155.14,1.29,28.0
288,288_3,debut,105.85,105.85,155.92,158.54,1.46,3.0
288,288_4,as,131.38,131.38,190.75,151.88,1.12,4.0
288,288_5,a,108.71,119.43,192.86,138.0,1.29,5.0
288,288_6,film,95.91,95.91,95.91,115.73,1.18,6.0
288,288_7,director,115.53,115.53,118.87,164.2,1.4,7.0
288,288_8,in,129.67,129.67,129.67,158.0,1.33,8.0
288,288_9,the,135.33,135.33,144.75,146.25,1.17,9.0
289,289_0,Lawford,138.54,178.23,178.23,318.15,2.08,0.0
289,289_1,later,148.25,157.88,241.12,235.62,1.81,1.0
289,289_10,was,97.17,97.17,97.17,128.17,1.33,10.0
289,289_11,the,123.0,154.29,166.86,154.29,1.29,11.0
289,289_12,first,117.36,117.36,129.0,144.27,1.18,12.0
289,289_13,musical,110.06,123.62,171.69,171.62,1.5,13.0
289,289_14,number,106.12,115.69,156.44,164.0,1.56,14.0
289,289_15,he,115.67,133.0,232.0,133.0,1.33,15.0
289,289_16,performed.,105.13,147.87,371.27,163.07,1.53,16.0
289,289_2,admitted,109.2,126.8,145.2,144.53,1.33,2.0
289,289_3,the,100.5,100.5,119.17,100.5,1.0,3.0
289,289_4,most,144.85,151.0,156.77,185.23,1.38,4.0
289,289_5,terrifying,108.07,111.4,148.87,117.87,1.13,5.0
289,289_6,experience,94.41,113.47,120.06,113.47,1.24,6.0
289,289_7,of,65.5,65.5,65.5,65.5,1.0,7.0
289,289_8,his,129.4,129.4,129.4,129.4,1.0,8.0
289,289_9,career,116.0,131.77,140.15,131.77,1.15,9.0
290,290_0,Lawford,118.73,178.09,178.09,185.73,1.45,0.0
290,290_1,also,104.85,122.31,140.23,143.85,1.38,1.0
290,290_10,Brother,134.43,149.5,149.5,149.5,1.14,10.0
290,290_11,Talks,90.4,95.13,114.73,112.67,1.2,11.0
290,290_12,To,89.67,89.67,89.67,112.33,1.33,12.0
290,290_13,Horses,99.19,107.56,159.31,135.56,1.31,13.0
290,290_14,(1947).,205.57,287.79,360.5,297.0,1.43,14.0
290,290_2,made,92.79,106.43,147.86,118.5,1.29,2.0
290,290_3,his,98.8,111.6,146.0,123.0,1.2,3.0
290,290_4,first,105.2,111.4,129.9,133.6,1.2,4.0
290,290_5,comedy,93.62,144.92,160.23,162.62,1.69,5.0
290,290_6,that,111.38,130.0,168.5,130.0,1.12,6.0
290,290_7,same,140.69,146.46,192.23,154.77,1.15,7.0
290,290_8,year,87.25,92.08,92.08,92.08,1.08,8.0
290,290_9,My,86.25,95.25,95.25,95.25,1.12,9.0
291,291_0,It,121.0,121.0,121.0,121.0,1.0,0.0
291,291_1,was,117.69,151.69,166.23,218.54,1.85,1.0
291,291_10,greatest,124.07,137.13,193.27,150.53,1.27,10.0
291,291_11,acclaim,121.79,125.64,147.0,135.5,1.21,11.0
291,291_12,as,115.62,115.62,163.12,115.62,1.0,12.0
291,291_13,an,127.2,127.2,275.5,127.2,1.0,13.0
291,291_14,actor.,149.29,149.29,260.71,149.29,1.0,14.0
291,291_2,in,126.92,126.92,170.5,177.75,1.5,2.0
291,291_3,Good,92.29,101.79,276.79,203.43,1.93,3.0
291,291_4,News,99.2,99.2,166.8,126.53,1.2,4.0
291,291_5,(1947),120.43,143.14,220.43,223.86,1.79,5.0
291,291_6,that,107.7,113.5,172.5,124.7,1.2,6.0
291,291_7,Lawford,116.69,124.44,136.94,124.44,1.06,7.0
291,291_8,won,94.38,99.31,103.77,99.31,1.08,8.0
291,291_9,his,102.5,102.5,102.5,102.5,1.0,9.0
292,292_0,He,163.0,163.0,163.0,163.0,1.0,0.0
292,292_1,also,117.71,140.21,140.21,185.64,1.36,1.0
292,292_10,held,102.27,125.82,125.82,125.82,1.18,10.0
292,292_11,his,118.67,118.67,177.17,145.33,1.33,11.0
292,292_12,own,133.33,133.33,133.33,133.33,1.0,12.0
292,292_13,against,97.64,112.5,301.57,234.71,1.79,13.0
292,292_14,the,97.12,97.12,173.75,128.88,1.25,14.0
292,292_15,other,120.79,120.79,276.93,124.93,1.07,15.0
292,292_16,cast.,170.33,190.89,483.0,190.89,1.11,16.0
292,292_2,got,116.73,116.73,190.45,187.82,1.55,2.0
292,292_3,to,111.88,111.88,128.38,139.0,1.12,3.0
292,292_4,dance,101.4,101.4,101.4,144.0,1.33,4.0
292,292_5,and,102.5,120.38,166.12,120.38,1.12,5.0
292,292_6,sing,101.83,114.75,133.92,121.67,1.25,6.0
292,292_7,as,114.0,114.0,124.38,114.0,1.0,7.0
292,292_8,well,118.89,129.56,129.56,142.33,1.22,8.0
292,292_9,and,83.6,83.6,108.5,102.7,1.2,9.0
293,293_0,He,187.67,187.67,187.67,187.67,1.0,0.0
293,293_1,was,133.8,153.3,153.3,189.8,1.4,1.0
293,293_10,childhood.,165.14,184.36,298.0,184.36,1.14,10.0
293,293_2,the,82.44,82.44,106.0,82.44,1.0,2.0
293,293_3,victim,89.67,89.67,89.67,106.17,1.08,3.0
293,293_4,of,129.0,129.0,129.0,129.0,1.0,4.0
293,293_5,sexual,98.08,107.46,107.46,107.46,1.08,5.0
293,293_6,abuse,90.44,102.78,111.44,102.78,1.11,6.0
293,293_7,several,93.93,104.13,104.13,104.13,1.13,7.0
293,293_8,times,89.2,107.6,129.5,107.6,1.3,8.0
293,293_9,in,53.0,53.0,162.0,53.0,1.0,9.0
294,294_0,Also,107.6,179.8,179.8,179.8,1.4,0.0
294,294_1,as,156.0,156.0,156.0,156.0,1.0,1.0
294,294_10,he,64.0,64.0,64.0,88.5,1.25,10.0
294,294_11,put,95.5,95.5,95.5,135.62,1.25,11.0
