sentence_id,node_id,node_type,instance,word_index,word,depth,degree,in_degree,out_degree
277,s3,instance,senior,0,senior,0,1,1,0
277,o,instance,organization,0,organization,0,2,1,1
277,n2,instance,name,0,American,0,4,1,3
277,n2,instance,name,1,Enterprise,0,4,1,3
277,n2,instance,name,2,Institute,0,4,1,3
278,r,instance,receive-01,0,receive-01,0,4,0,4
278,h,instance,he,0,he,1,1,1,0
278,a,instance,and,0,and,1,3,1,2
278,d1,instance,degree,0,degree,2,3,1,2
278,b,instance,bachelor,0,bachelor,3,1,1,0
278,d3,instance,date-entity,0,1965,3,2,1,1
278,d2,instance,degree,0,degree,2,4,1,3
278,m,instance,master,0,master,3,1,1,0
278,s,instance,science,0,science,3,2,1,1
278,p,instance,political,0,political,4,1,1,0
278,d4,instance,date-entity,0,1966,3,2,1,1
278,u,instance,university,0,university,1,2,1,1
278,n,instance,name,0,University,2,4,1,3
278,n,instance,name,1,of,2,4,1,3
278,n,instance,name,2,Wyoming,2,4,1,3
279,i,instance,include-91,0,include-91,0,3,0,3
279,p,instance,person,0,person,1,3,2,1
279,m,instance,main,0,main,2,1,1,0
279,i2,instance,investigate-01,0,investigate-01,0,2,0,2
279,p2,instance,person,0,person,1,3,2,1
279,n,instance,name,0,Lewis,2,3,1,2
279,c,instance,chief-01,0,chief-01,0,4,0,4
279,p3,instance,person,0,person,0,2,1,1
279,n2,instance,name,0,Cheney,0,2,1,1
279,f,instance,former,0,former,0,1,1,0
279,n,instance,name,1,Libby,2,3,1,2
280,i,instance,indict-01,0,indict-01,0,4,0,4
280,p,instance,person,0,person,1,2,1,1
280,n,instance,name,0,Libby,2,2,1,1
280,c,instance,count-01,0,count-01,1,4,1,3
280,f,instance,felony,0,felony,2,1,1,0
281,h,instance,have-org-role-91,0,have-org-role-91,0,5,0,5
281,h2,instance,he,0,he,1,1,1,0
281,c,instance,country,0,country,1,2,1,1
281,n,instance,name,0,United,2,3,1,2
281,s,instance,secretary,0,secretary,1,2,1,1
281,d,instance,defense,0,defense,2,1,1,0
281,p,instance,period,0,period,1,3,1,2
281,d2,instance,date-entity,0,1987,2,2,1,1
281,d3,instance,date-entity,0,1989,2,2,1,1
281,n,instance,name,1,States,2,3,1,2
282,h,instance,have-org-role-91,0,have-org-role-91,0,5,0,5
282,h2,instance,he,0,he,1,1,1,0
282,g,instance,government-organization,0,government-organization,1,3,2,1
282,n,instance,name,0,Department,2,8,1,7
282,u,instance,undersecretary,0,undersecretary,1,1,1,0
282,w,instance,when-01,0,when-01,1,3,1,2
282,h3,instance,have-org-role-91,0,have-org-role-91,2,6,1,5
282,p,instance,person,0,person,3,2,1,1
282,n2,instance,name,0,Weinberger,4,2,1,1
282,s,instance,secretary,0,secretary,3,1,1,0
282,a,instance,administrate-01,0,administrate-01,3,3,1,2
282,p2,instance,person,0,person,4,2,1,1
282,n3,instance,name,0,Nixon,5,2,1,1
282,n,instance,name,1,of,2,8,1,7
282,n,instance,name,2,Health,2,8,1,7
282,n,instance,name,3,",",2,8,1,7
282,n,instance,name,4,Education,2,8,1,7
282,n,instance,name,5,and,2,8,1,7
282,n,instance,name,6,Welfare,2,8,1,7
283,m,instance,multi-sentence,0,multi-sentence,0,1,0,1
283,a,instance,and,0,and,1,4,1,3
283,h,instance,have-org-role-91,0,have-org-role-91,2,6,1,5
283,p,instance,person,0,person,3,6,5,1
283,n,instance,name,0,Carlucci,4,2,1,1
283,g,instance,government-organization,0,government-organization,3,3,2,1
283,n2,instance,name,0,Defense,4,3,1,2
283,s,instance,secretary,0,secretary,3,2,1,1
283,d,instance,deputy,0,deputy,4,1,1,0
283,p2,instance,period,0,period,3,3,1,2
283,d2,instance,date-entity,0,1981,4,2,1,1
283,d3,instance,date-entity,0,1986,4,3,2,1
283,h2,instance,have-org-role-91,0,have-org-role-91,2,5,1,4
283,a2,instance,advisor,0,advisor,3,2,1,1
283,n3,instance,national-security,0,national-security,4,1,1,0
283,p3,instance,period,0,period,3,3,1,2
283,d4,instance,date-entity,0,1987,4,2,1,1
283,h3,instance,have-org-role-91,0,have-org-role-91,2,7,1,6
283,s2,instance,secretary,0,secretary,3,1,1,0
283,d5,instance,date-entity,0,1987,3,2,1,1
283,f,instance,follow-01,0,follow-01,3,3,1,2
283,a3,instance,and,0,and,4,4,1,3
283,r,instance,resign-01,0,resign-01,5,3,1,2
283,p4,instance,person,0,person,6,2,1,1
283,n4,instance,name,0,Weinberger,7,2,1,1
283,n5,instance,nominate-01,0,nominate-01,5,4,1,3
283,p5,instance,person,0,person,6,3,2,1
283,n6,instance,name,0,Ronald,7,3,1,2
283,h4,instance,have-org-role-91,0,have-org-role-91,0,3,0,3
283,p6,instance,president,0,president,0,1,1,0
283,c,instance,confirm-01,0,confirm-01,5,5,1,4
283,g2,instance,government-organization,0,government-organization,6,2,1,1
283,n7,instance,name,0,Senate,7,2,1,1
283,v,instance,vote-01,0,vote-01,6,3,1,2
283,r2,instance,ratio,0,ratio,7,3,1,2
283,n2,instance,name,1,Department,4,3,1,2
283,n6,instance,name,1,Reagan,7,3,1,2
284,r,instance,report-01,0,report-01,0,2,0,2
284,h,instance,hard-line-01,0,hard-line-01,1,5,1,4
284,h2,instance,he,0,he,2,1,1,0
284,p,instance,policy,0,policy,2,2,1,1
284,c,instance,country,0,country,3,2,1,1
284,n,instance,name,0,Soviet,4,3,1,2
284,l,instance,less,0,less,2,2,1,1
284,p2,instance,person,0,person,3,2,1,1
284,n2,instance,name,0,Weinberger,4,2,1,1
284,n,instance,name,1,Union,4,3,1,2
285,h,instance,have-org-role-91,0,have-org-role-91,0,5,0,5
285,h2,instance,he,0,he,1,1,1,0
285,n,instance,navy,0,navy,1,1,1,0
285,o,instance,officer,0,officer,1,1,1,0
285,d,instance,date-interval,0,date-interval,1,3,1,2
285,d2,instance,date-entity,0,1952,2,2,1,1
285,d3,instance,date-entity,0,1954,2,2,1,1
286,m,instance,multi-sentence,0,multi-sentence,0,1,0,1
286,b,instance,befriend-01,0,befriend-01,1,6,1,5
286,h,instance,he,0,he,2,2,2,0
286,p,instance,person,0,person,2,7,6,1
286,n,instance,name,0,Grant,3,3,1,2
286,n2,instance,name-01,0,name-01,0,3,0,3
286,a,instance,actor,0,actor,0,1,1,0
286,f,instance,friend-01,0,friend-01,0,4,0,4
286,p2,instance,person,0,person,0,4,3,1
286,n3,instance,name,0,George,0,3,1,2
286,c,instance,close,0,close,0,1,1,0
286,c2,instance,collaborate-01,0,collaborate-01,0,4,0,4
286,f2,instance,frequent,0,frequent,0,1,1,0
286,w,instance,write-01,0,write-01,0,4,0,4
286,m2,instance,movie,0,movie,0,2,1,1
286,n4,instance,name,0,Good,0,6,1,5
286,c3,instance,co-01,0,co-01,0,1,1,0
286,h2,instance,have-org-role-91,0,have-org-role-91,0,4,0,4
286,c4,instance,company,0,company,0,4,2,2
286,n5,instance,name,0,Section,0,4,1,3
286,p3,instance,produce-01,0,produce-01,0,2,0,2
286,a2,instance,and,0,and,0,3,1,2
286,p4,instance,person,0,person,0,3,2,1
286,n6,instance,name,0,Steven,0,3,1,2
286,d,instance,direct-01,0,direct-01,0,2,0,2
286,p5,instance,president,0,president,0,1,1,0
286,d2,instance,during,0,during,2,2,1,1
286,t,instance,time,0,time,3,2,1,1
286,a3,instance,also,0,also,2,1,1,0
286,n,instance,name,1,Heslov,3,3,1,2
286,n3,instance,name,1,Clooney,0,3,1,2
286,n4,instance,name,1,"Night,",0,6,1,5
286,n5,instance,name,1,8,0,4,1,3
286,n6,instance,name,1,Soderbergh,0,3,1,2
286,n4,instance,name,2,and,0,6,1,5
286,n5,instance,name,2,Entertainment,0,4,1,3
286,n4,instance,name,3,Good,0,6,1,5
286,n4,instance,name,4,Luck.,0,6,1,5
287,p,instance,play-02,0,play-02,0,5,0,5
287,h,instance,he,0,he,1,1,1,0
287,h2,instance,handyman,0,handyman,1,1,1,0
287,s,instance,series,0,series,1,2,1,1
287,n,instance,name,0,The,2,5,1,4
287,a,instance,after,0,after,1,2,1,1
287,c,instance,cancel-01,0,cancel-01,2,3,1,2
287,s2,instance,show-04,0,show-04,3,1,1,0
287,n,instance,name,1,Facts,2,5,1,4
287,n,instance,name,2,of,2,5,1,4
287,n,instance,name,3,Life,2,5,1,4
288,d,instance,debut-01,0,debut-01,0,4,0,4
288,h,instance,he,0,he,1,1,1,0
288,d2,instance,director,0,director,1,2,1,1
288,f,instance,film,0,film,2,1,1,0
288,m,instance,movie,0,movie,1,5,2,3
288,n,instance,name,0,Confessions,2,6,1,5
288,f2,instance,feature-01,0,feature-01,2,2,1,1
288,d3,instance,date-entity,0,2002,2,2,1,1
288,a,instance,adapt-01,0,adapt-01,0,3,0,3
288,a2,instance,autobiography,0,autobiography,0,3,1,2
288,i,instance,implausible-01,0,implausible-01,0,2,1,1
288,p,instance,person,0,person,0,3,2,1
288,n2,instance,name,0,Chuck,0,3,1,2
288,p2,instance,produce-01,0,produce-01,0,4,0,4
288,t,instance,television,0,television,0,1,1,0
288,g,instance,groundbreaking-01,0,groundbreaking-01,0,2,1,1
288,n,instance,name,1,of,2,6,1,5
288,n2,instance,name,1,Barris,0,3,1,2
288,n,instance,name,2,a,2,6,1,5
288,n,instance,name,3,Dangerous,2,6,1,5
288,n,instance,name,4,Mind,2,6,1,5
289,a,instance,admit-01,0,admit-01,0,4,0,4
289,p,instance,person,0,person,1,5,4,1
289,n,instance,name,0,Lawford,2,2,1,1
289,e,instance,experience-01,0,experience-01,1,6,1,5
289,n2,instance,number-01,0,number-01,2,5,2,3
289,m,instance,musical,0,musical,3,1,1,0
289,o,instance,ordinal-entity,0,ordinal-entity,3,2,1,1
289,p2,instance,perform-01,0,perform-01,0,3,0,3
289,t,instance,terrifying,0,terrifying,2,2,1,1
289,m2,instance,most,0,most,3,1,1,0
289,c,instance,career,0,career,2,2,1,1
289,l,instance,late,0,late,1,2,1,1
289,m3,instance,more,0,more,2,1,1,0
290,m,instance,make-01,0,make-01,0,5,0,5
290,p,instance,person,0,person,1,3,2,1
290,n,instance,name,0,Lawford,2,2,1,1
290,c,instance,comedy,0,comedy,1,4,1,3
290,n2,instance,name,0,My,2,6,1,5
290,f,instance,first,0,first,2,1,1,0
290,y,instance,year,0,year,1,3,1,2
290,s,instance,same,0,same,2,1,1,0
290,a,instance,also,0,also,1,1,1,0
290,n2,instance,name,1,Brother,2,6,1,5
290,n2,instance,name,2,Talks,2,6,1,5
290,n2,instance,name,3,To,2,6,1,5
290,n2,instance,name,4,Horses,2,6,1,5
291,w,instance,win-01,0,win-01,0,4,0,4
291,p,instance,person,0,person,1,4,3,1
291,n,instance,name,0,Lawford,2,2,1,1
291,a,instance,actor-01,0,actor-01,0,2,0,2
291,a2,instance,acclaim-01,0,acclaim-01,1,4,1,3
291,g,instance,great,0,great,2,2,1,1
291,m,instance,most,0,most,3,1,1,0
291,m2,instance,movie,0,movie,1,3,1,2
291,n2,instance,name,0,Good,2,3,1,2
291,d,instance,date-entity,0,1947,2,2,1,1
291,n2,instance,name,1,News,2,3,1,2
292,a,instance,and,0,and,0,2,0,2
292,p,instance,permit-01,0,permit-01,1,4,1,3
292,a2,instance,and,0,and,2,3,1,2
292,d,instance,dance-01,0,dance-01,3,3,1,2
292,h,instance,he,0,he,2,3,3,0
292,s,instance,sing-01,0,sing-01,3,3,1,2
292,a3,instance,also,0,also,2,1,1,0
292,h2,instance,hold-04,0,hold-04,1,5,1,4
292,o,instance,own,0,own,2,1,1,0
292,c,instance,cast-01,0,cast-01,2,2,1,1
292,o2,instance,other,0,other,3,1,1,0
293,a,instance,abuse-01,0,abuse-01,0,6,1,5
293,h,instance,he,0,he,1,3,3,0
293,s,instance,sexual,0,sexual,1,1,1,0
293,s2,instance,several,0,several,1,2,1,1
293,t,instance,time,0,time,2,1,1,0
293,c,instance,childhood,0,childhood,1,2,1,1
293,v,instance,victim-01,0,victim-01,0,3,0,3
294,i,instance,injure-01,0,injure-01,0,7,0,7
294,h,instance,he,0,he,1,4,4,0
294,a,instance,arm,0,arm,1,3,2,1
294,s,instance,severe,0,severe,1,1,1,0
294,a2,instance,also,0,also,1,1,1,0
294,p,instance,put-01,0,put-01,1,5,1,4
294,p2,instance,pane,0,pane,2,3,2,1
294,g,instance,glass,0,glass,3,1,1,0
294,d,instance,door,0,door,0,1,0,1
294,c,instance,child,0,child,1,3,1,2
295,c,instance,contrast-01,0,contrast-01,0,3,0,3
295,a,instance,able-01,0,able-01,1,4,1,3
295,d,instance,doctor,0,doctor,2,2,2,0
295,s,instance,save-01,0,save-01,2,4,1,3
295,a2,instance,arm,0,arm,3,1,1,0
295,b,instance,bother-01,0,bother-01,1,5,1,4
295,i,instance,injure-01,0,injure-01,2,3,1,2
295,h,instance,he,0,he,2,2,2,0
295,y,instance,year,0,year,2,2,1,1
295,m,instance,many,0,many,3,1,1,0
296,p,instance,prevent-01,0,prevent-01,0,3,0,3
296,i,instance,injure-01,0,injure-01,1,4,1,3
296,h,instance,he,0,he,2,2,2,0
296,a,instance,arm,0,arm,2,1,1,0
296,d,instance,draft-01,0,draft-01,1,5,1,4
296,f,instance,force,0,force,2,2,2,0
296,a2,instance,arm-01,0,arm-01,0,2,0,2
296,w,instance,war,0,war,2,2,1,1
296,n,instance,name,0,Second,3,4,1,3
296,n,instance,name,1,World,3,4,1,3
296,n,instance,name,2,War,3,4,1,3
297,r,instance,role-01,0,role-01,0,6,0,6
297,p,instance,person,0,person,1,2,1,1
297,n,instance,name,0,Lawford,2,2,1,1
297,m,instance,movie,0,movie,1,2,1,1
297,n2,instance,name,0,A,2,5,1,4
297,o,instance,ordinal-entity,0,ordinal-entity,1,2,1,1
297,m2,instance,major-01,0,major-01,1,2,1,1
297,d,instance,date-entity,0,1942,1,2,1,1
297,n2,instance,name,1,Yank,2,5,1,4
297,n2,instance,name,2,At,2,5,1,4
297,n2,instance,name,3,Eton,2,5,1,4
298,p,instance,play-02,0,play-02,0,4,0,4
298,h,instance,he,0,he,1,1,1,0
298,p2,instance,person,0,person,1,3,3,0
298,b,instance,bully-01,0,bully-01,0,2,0,2
298,s,instance,snob-01,0,snob-01,0,2,0,2
298,o,instance,opposite,0,opposite,1,2,1,1
298,p3,instance,person,0,person,2,2,1,1
298,n,instance,name,0,Mickey,3,3,1,2
298,n,instance,name,1,Rooney,3,3,1,2
299,m,instance,multi-sentence,0,multi-sentence,0,1,0,1
299,a,instance,and,0,and,1,3,1,2
299,h,instance,hit-01,0,hit-01,2,4,1,3
299,p,instance,picture,0,picture,3,1,1,0
299,s,instance,smash,0,smash,3,1,1,0
299,p2,instance,praise-01,0,praise-01,2,4,1,3
299,p3,instance,perform-01,0,perform-01,3,3,1,2
299,p4,instance,person,0,person,4,2,1,1
299,n,instance,name,0,Lawford,5,2,1,1
299,w,instance,wide,0,wide,3,1,1,0
300,m,instance,multi-sentence,0,multi-sentence,0,1,0,1
300,r,instance,record-01,0,record-01,1,7,2,5
300,p,instance,person,0,person,2,2,1,1
300,n,instance,name,0,Page,3,2,1,1
300,a,instance,album,0,album,2,4,1,3
300,s,instance,several,0,several,3,1,1,0
300,l,instance,live,0,live,3,1,1,0
300,c,instance,comedy,0,comedy,3,1,1,0
300,l2,instance,label,0,label,2,2,1,1
300,n2,instance,name,0,Laff,3,3,1,2
300,a2,instance,and,0,and,2,3,1,2
300,l3,instance,late,0,late,4,1,1,0
300,e,instance,early,0,early,4,1,1,0
300,c2,instance,cause-01,0,cause-01,0,3,0,3
300,t,instance,title-01,0,title-01,0,5,1,4
300,r2,instance,release-01,0,release-01,0,5,2,3
300,n3,instance,name,0,Watch,0,4,1,3
300,c3,instance,catchphrase,0,catchphrase,0,2,1,1
300,p2,instance,person,0,person,0,3,2,1
300,n4,instance,name,0,Aunt,0,3,1,2
300,c4,instance,cash-in-01,0,cash-in-01,0,4,1,3
300,f,instance,fame,0,fame,0,4,1,3
300,n5,instance,newfound,0,newfound,0,1,1,0
300,t2,instance,TV,0,TV,0,1,1,0
300,n2,instance,name,1,Records,3,3,1,2
300,n3,instance,name,1,It,0,4,1,3
300,n4,instance,name,1,Esther,0,3,1,2
300,n3,instance,name,2,Sucker,0,4,1,3
301,m,instance,multi-sentence,0,multi-sentence,0,1,0,1
301,p,instance,person,0,person,1,6,5,1
301,n,instance,name,0,Frank,2,4,1,3
301,b,instance,bear-02,0,bear-02,0,3,0,3
301,d,instance,date-entity,0,1909,0,4,1,3
301,d2,instance,die-01,0,die-01,0,3,0,3
301,d3,instance,date-entity,0,1996,0,4,1,3
301,p2,instance,play-01,0,play-01,0,4,0,4
301,f,instance,football,0,football,0,3,2,1
301,c,instance,college,0,college,0,1,1,0
301,a,instance,country,0,country,0,3,2,1
301,n2,instance,name,0,America,0,2,1,1
301,c2,instance,coach-01,0,coach-01,0,4,0,4
301,n,instance,name,1,J.,2,4,1,3
301,n,instance,name,2,Howard,2,4,1,3
302,a,instance,and,0,and,0,2,0,2
302,p,instance,play-01,0,play-01,1,5,1,4
302,h,instance,he,0,he,2,2,2,0
302,f,instance,football,0,football,2,2,1,1
302,c,instance,college,0,college,3,1,1,0
302,o,instance,organization,0,organization,2,2,1,1
302,n,instance,name,0,Alabama,3,2,1,1
302,h2,instance,have-03,0,have-03,1,4,1,3
302,t,instance,teammate,0,teammate,2,2,1,1
302,p2,instance,person,0,person,3,3,2,1
302,n2,instance,name,0,Bear,4,3,1,2
302,c2,instance,coach-01,0,coach-01,0,3,0,3
302,l,instance,legendary,0,legendary,0,1,1,0
302,n2,instance,name,1,Bryant,4,3,1,2
303,m,instance,multi-sentence,0,multi-sentence,0,1,0,1
303,a,instance,and,0,and,1,3,1,2
303,j,instance,join-01,0,join-01,2,5,1,4
303,p,instance,person,0,person,3,4,3,1
303,n,instance,name,0,Howard,4,2,1,1
303,s,instance,staff,0,staff,3,2,1,1
303,u,instance,university,0,university,4,2,1,1
303,n2,instance,name,0,Clemson,5,3,1,2
303,a2,instance,after,0,after,3,2,1,1
303,i,instance,injure-01,0,injure-01,4,4,1,3
303,c,instance,career-ending,0,career-ending,5,1,1,0
303,b,instance,become-01,0,become-01,2,5,1,4
303,p2,instance,person,0,person,3,2,2,0
303,c2,instance,coach-01,0,coach-01,0,3,0,3
303,h,instance,head,0,head,0,1,1,0
303,d,instance,date-entity,0,1939,3,2,1,1
303,n2,instance,name,1,College,5,3,1,2
304,i,instance,induct-01,0,induct-01,0,3,0,3
304,h,instance,he,0,he,1,1,1,0
304,a,instance,and,0,and,1,4,1,3
304,o1,instance,organization,0,organization,2,2,1,1
304,n1,instance,name,0,College,3,6,1,5
304,o2,instance,organization,0,organization,2,2,1,1
304,n2,instance,name,0,South,3,7,1,6
304,o3,instance,organization,0,organization,2,2,1,1
304,n3,instance,name,0,Clemson,3,5,1,4
304,n1,instance,name,1,Football,3,6,1,5
304,n2,instance,name,1,Carolina,3,7,1,6
304,n3,instance,name,1,Ring,3,5,1,4
304,n1,instance,name,2,Hall,3,6,1,5
304,n2,instance,name,2,Sports,3,7,1,6
304,n3,instance,name,2,of,3,5,1,4
304,n1,instance,name,3,of,3,6,1,5
304,n2,instance,name,3,Hall,3,7,1,6
304,n3,instance,name,3,Honor,3,5,1,4
304,n1,instance,name,4,Fame,3,6,1,5
304,n2,instance,name,4,of,3,7,1,6
304,n2,instance,name,5,Fame,3,7,1,6
305,b,instance,bear-02,0,bear-02,0,3,0,3
305,p,instance,person,0,person,1,2,1,1
305,n,instance,name,0,Howard,2,2,1,1
305,p2,instance,place,0,place,1,5,3,2
305,n2,instance,name,0,Barlow,2,3,1,2
305,s,instance,state,0,state,0,2,0,2
305,n3,instance,name,0,Alabama,0,2,1,1
305,r,instance,relative-position,0,relative-position,2,4,1,3
305,d,instance,distance,0,distance,3,3,1,2
305,u,instance,unit,0,unit,4,2,1,1
305,n4,instance,name,0,wagon,5,3,1,2
305,c,instance,city,0,city,3,2,1,1
305,n5,instance,name,0,Mobile,4,2,1,1
305,n2,instance,name,1,Bend,2,3,1,2
305,n4,instance,name,1,greasin,5,3,1,2
306,h,instance,have-org-role-91,0,have-org-role-91,0,5,0,5
306,p,instance,person,0,person,1,5,4,1
306,n,instance,name,0,John,2,4,1,3
306,b,instance,born-01,0,born-01,0,3,0,3
306,d,instance,date-entity,0,1917,0,4,1,3
306,d2,instance,die-01,0,die-01,0,3,0,3
306,d3,instance,date-entity,0,1963,0,4,1,3
306,r,instance,refer-01,0,refer-01,0,4,0,4
306,o,instance,often,0,often,0,1,1,0
306,o2,instance,or,0,or,0,3,1,2
306,n2,instance,name,0,Jack,0,3,1,2
306,n3,instance,name,0,JFK,0,2,1,1
306,c,instance,country,0,country,1,2,1,1
306,n4,instance,name,0,United,2,3,1,2
306,p2,instance,president,0,president,1,1,1,0
306,o3,instance,ordinal-entity,0,ordinal-entity,1,2,1,1
306,n,instance,name,1,Fitzgerald,2,4,1,3
306,n2,instance,name,1,Kennedy,0,3,1,2
306,n4,instance,name,1,States,2,3,1,2
306,n,instance,name,2,Kennedy,2,4,1,3
307,h,instance,have-org-role-91,0,have-org-role-91,0,5,0,5
307,p,instance,person,0,person,1,5,4,1
307,n,instance,name,0,John,2,4,1,3
307,k,instance,know-01,0,know-01,0,3,0,3
307,n2,instance,name,0,JFK,0,2,1,1
307,b,instance,bear-02,0,bear-02,0,3,0,3
307,d,instance,date-entity,0,1917,0,4,1,3
307,d2,instance,die-01,0,die-01,0,3,0,3
307,d3,instance,date-entity,0,1963,0,4,1,3
307,c,instance,country,0,country,1,2,1,1
307,n3,instance,name,0,United,2,4,1,3
307,p2,instance,president-01,0,president-01,1,2,1,1
307,o,instance,ordinal-entity,0,ordinal-entity,1,2,1,1
307,n,instance,name,1,Fitzgerald,2,4,1,3
307,n3,instance,name,1,States,2,4,1,3
307,n,instance,name,2,Kennedy,2,4,1,3
307,n3,instance,name,2,America,2,4,1,3
308,p,instance,person,0,person,0,2,1,1
308,h,instance,he,0,he,1,1,1,0
308,p2,instance,president,0,president,0,5,1,4
308,y,instance,young-03,0,young-03,0,4,1,3
308,m,instance,most,0,most,0,1,1,0
308,e,instance,ever,0,ever,0,1,1,0
308,e2,instance,elect-01,0,elect-01,0,2,0,2
308,o,instance,only,0,only,0,1,1,0
308,r,instance,religious-group,0,religious-group,0,2,1,1
308,n,instance,name,0,Roman,0,3,1,2
308,n,instance,name,1,Catholic,0,3,1,2
309,p,instance,person,0,person,0,11,8,3
309,n,instance,name,0,Kennedy,1,2,1,1
309,a,instance,also,0,also,1,1,1,0
309,a2,instance,and,0,and,1,6,1,5
309,b,instance,become-01,0,become-01,2,7,2,5
309,p2,instance,president,0,president,3,1,1,0
309,e,instance,ever,0,ever,3,1,1,0
309,o,instance,only,0,only,3,1,1,0
309,h,instance,have-rel-role-91,0,have-rel-role-91,0,2,0,2
309,r,instance,religious-group,0,religious-group,0,2,1,1
309,n2,instance,name,0,Roman,0,3,1,2
309,s,instance,serve-01,0,serve-01,2,6,2,4
309,h2,instance,have-rel-role-91,0,have-rel-role-91,0,2,0,2
309,p3,instance,president,0,president,0,1,1,0
309,o2,instance,ordinal-entity,0,ordinal-entity,3,2,1,1
309,b2,instance,bear-02,0,bear-02,3,4,1,3
309,c,instance,century,0,century,4,2,1,1
309,d,instance,die-01,0,die-01,2,5,1,4
309,o3,instance,ordinal-entity,0,ordinal-entity,3,2,1,1
309,h3,instance,hold-01,0,hold-01,3,5,1,4
309,o4,instance,office,0,office,4,1,1,0
309,s2,instance,still,0,still,4,1,1,0
309,e2,instance,elect-01,0,elect-01,2,5,2,3
309,o5,instance,ordinal-entity,0,ordinal-entity,3,2,1,1
309,h4,instance,have-rel-role-91,0,have-rel-role-91,0,2,0,2
309,d2,instance,democrat,0,democrat,0,2,1,1
309,n3,instance,north,0,north,0,1,1,0
309,e3,instance,elect-01,0,elect-01,2,5,1,4
309,o6,instance,ordinal-entity,0,ordinal-entity,3,2,1,1
309,s3,instance,serve-01,0,serve-01,3,4,1,3
309,g,instance,government-organization,0,government-organization,4,2,1,1
309,n4,instance,name,0,U.S.,5,3,1,2
309,n2,instance,name,1,Catholic,0,3,1,2
309,n4,instance,name,1,Senate,5,3,1,2
310,e,instance,example-01,0,example-01,0,3,0,3
310,b,instance,believe-01,0,believe-01,1,4,1,3
310,p,instance,person,0,person,2,3,2,1
310,n,instance,name,0,Kennedy,3,2,1,1
310,a,instance,ability-01,0,ability-01,2,4,1,3
310,p2,instance,power,0,power,3,3,2,1
310,n2,instance,nonmilitary,0,nonmilitary,4,1,1,0
310,i,instance,improve-01,0,improve-01,3,4,1,3
310,w,instance,world,0,world,4,1,1,0
310,c,instance,create-01,0,create-01,1,4,2,2
310,o,instance,organization,0,organization,2,2,1,1
310,n3,instance,name,0,Peace,3,3,1,2
310,a2,instance,act-02,0,act-02,0,5,1,4
310,o2,instance,ordinal-entity,0,ordinal-entity,0,2,1,1
310,r,instance,role-01,0,role-01,0,3,0,3
310,p3,instance,president,0,president,0,1,1,0
310,n3,instance,name,1,Corps,3,3,1,2
311,m,instance,marry-01,0,marry-01,0,4,0,4
311,p,instance,person,0,person,1,3,2,1
311,n,instance,name,0,Kennedy,2,2,1,1
311,p2,instance,person,0,person,1,3,2,1
311,n2,instance,name,0,Jacqueline,2,3,1,2
311,w,instance,wife-01,0,wife-01,0,4,0,4
311,o,instance,ordinal-entity,0,ordinal-entity,0,2,1,1
311,d,instance,date-entity,0,1953,1,4,1,3
311,n2,instance,name,1,Bouvier,2,3,1,2
312,p,instance,publish-01,0,publish-01,0,4,0,4
312,h,instance,he,0,he,1,1,1,0
312,b,instance,book,0,book,1,3,2,1
312,n,instance,name,0,Profiles,2,4,1,3
312,h2,instance,highlight-01,0,highlight-01,0,3,0,3
312,i,instance,instance,0,instance,0,3,2,1
312,r,instance,risk-01,0,risk-01,0,5,0,5
312,s,instance,senator,0,senator,0,5,4,1
312,c,instance,country,0,country,0,2,1,1
312,n2,instance,name,0,U.S.,0,2,1,1
312,c2,instance,career,0,career,0,2,1,1
312,a,instance,adhere-02,0,adhere-02,0,4,1,3
312,b2,instance,believe-01,0,believe-01,0,4,1,3
312,p2,instance,personal,0,personal,0,1,1,0
312,p3,instance,period,0,period,1,2,1,1
312,t,instance,this,0,this,2,1,1,0
312,n,instance,name,1,in,2,4,1,3
312,n,instance,name,2,Courage,2,4,1,3
313,a,instance,award-01,0,award-01,0,3,0,3
313,p,instance,prize,0,prize,1,3,1,2
313,n,instance,name,0,Pulitzer,2,5,1,4
313,d,instance,date-entity,0,1957,2,2,1,1
313,b,instance,book,0,book,1,1,1,0
313,n,instance,name,1,Prize,2,5,1,4
313,n,instance,name,2,for,2,5,1,4
313,n,instance,name,3,Biography,2,5,1,4
314,i,instance,include-01,0,include-01,0,3,0,3
314,d,instance,decoration-01,0,decoration-01,1,5,1,4
314,o,instance,other,0,other,2,1,1,0
314,p,instance,person,0,person,2,2,1,1
314,n,instance,name,0,Kennedy,3,2,1,1
314,w,instance,war,0,war,2,2,1,1
314,n2,instance,name,0,Second,3,4,1,3
314,a,instance,and,0,and,1,4,1,3
314,m1,instance,medal,0,medal,2,2,1,1
314,n3,instance,name,0,Purple,3,3,1,2
314,m2,instance,medal,0,medal,2,2,1,1
314,n4,instance,name,0,Asiatic-Pacific,3,4,1,3
314,m3,instance,medal,0,medal,2,2,1,1
314,n5,instance,name,0,World,3,6,1,5
314,n2,instance,name,1,World,3,4,1,3
314,n3,instance,name,1,Heart,3,3,1,2
314,n4,instance,name,1,Campaign,3,4,1,3
314,n5,instance,name,1,War,3,6,1,5
314,n2,instance,name,2,War,3,4,1,3
314,n4,instance,name,2,Medal,3,4,1,3
314,n5,instance,name,2,II,3,6,1,5
314,n5,instance,name,3,Victory,3,6,1,5
