sentence_id,word_id,content,FFD,GD,GPT,TRT,nFix,reading_order,node_id,node_type,instance,word_index,word,depth,degree,in_degree,out_degree
261,261_2,police,130.13,135.27,168.67,170.6,1.4,2.0,p,instance,police,0,police,0,1,1,0
261,261_20,Springs,103.2,103.2,319.73,193.13,1.93,20.0,n2,instance,name,1,Springs,0,5,1,4
261,261_21,Police,114.46,114.46,120.0,134.85,1.15,21.0,p,instance,police,0,police,0,1,1,0
261,261_22,Department,105.21,113.93,151.0,156.79,1.5,22.0,n2,instance,name,3,Department,0,5,1,4
261,261_23,shows,109.79,109.79,109.79,109.79,1.0,23.0,s,instance,show-01,0,show-01,0,4,0,4
261,261_25,Cheney,87.31,113.5,119.44,124.88,1.44,25.0,n3,instance,name,0,Cheney,3,2,1,1
261,261_3,arrest,116.47,116.47,120.4,202.93,1.53,3.0,a,instance,arrest-01,0,arrest-01,0,3,0,3
261,261_4,card,133.87,145.87,196.13,226.2,1.8,4.0,c,instance,card,0,card,1,4,3,1
261,261_5,similar,116.73,123.87,142.8,197.0,1.67,5.0,s2,instance,similar-01,0,similar-01,2,3,1,2
262,262_11,each,108.73,146.87,229.4,171.2,1.6,11.0,e,instance,each,0,each,4,1,1,0
262,262_12,area,104.73,121.36,133.36,129.64,1.27,12.0,a2,instance,area,0,area,3,2,1,1
262,262_14,link,97.09,97.09,97.09,97.09,1.0,14.0,l,instance,link-01,0,link-01,1,5,2,3
262,262_17,convictions,103.75,121.44,175.62,121.44,1.19,17.0,c,instance,conviction,0,conviction,2,2,1,1
262,262_2,"time,",95.9,104.1,143.2,240.7,1.9,2.0,t,instance,time,0,time,1,1,1,0
262,262_25,offence,118.47,118.47,126.6,118.47,1.0,25.0,o,instance,offence,0,offence,0,2,1,1
262,262_28,much,94.0,94.0,94.0,94.0,1.0,28.0,m2,instance,much,0,much,0,1,1,0
262,262_29,more,106.5,110.67,265.33,110.67,1.08,29.0,m,instance,more,0,more,0,2,1,1
262,262_6,possible,80.43,92.57,118.71,92.57,1.14,6.0,p,instance,possible-01,0,possible-01,0,4,0,4
262,262_9,authorities,99.81,126.69,171.62,139.31,1.44,9.0,a,instance,authority,0,authority,2,2,1,1
263,263_0,Since,133.0,188.5,188.5,210.7,1.3,0.0,s,instance,since,0,since,1,2,1,1
263,263_3,Wyoming,130.25,148.56,235.94,231.62,1.88,3.0,n2,instance,name,0,Wyoming,4,2,1,1
263,263_4,"arrest,",119.8,128.53,194.07,143.0,1.27,4.0,a,instance,arrest-01,0,arrest-01,2,5,1,4
263,263_5,Cheney,110.87,116.13,127.13,127.53,1.13,5.0,n,instance,name,0,Cheney,2,2,1,1
263,263_9,further,102.56,131.56,222.62,152.19,1.44,9.0,f,instance,further,0,further,2,1,1,0
264,264_1,of,81.9,81.9,124.3,81.9,1.0,1.0,n4,instance,name,1,of,0,4,1,3
264,264_10,Sire,139.43,150.93,150.93,208.43,1.5,10.0,s,instance,sire-01,0,sire-01,0,3,0,3
264,264_11,of,89.15,100.15,295.23,175.23,1.54,11.0,n4,instance,name,1,of,0,4,1,3
264,264_12,Quesnay,116.94,198.41,250.76,366.35,2.71,12.0,n2,instance,name,0,Quesnay,0,2,1,1
264,264_16,the,126.1,141.1,160.5,141.1,1.2,16.0,n3,instance,name,1,the,0,4,1,3
264,264_17,side,89.36,100.18,235.82,106.0,1.18,17.0,s2,instance,side,0,side,0,2,1,1
264,264_18,of,89.86,89.86,122.57,101.71,1.14,18.0,n4,instance,name,1,of,0,4,1,3
264,264_19,William,88.19,93.56,104.44,101.19,1.19,19.0,n3,instance,name,0,William,0,4,1,3
264,264_20,the,93.56,93.56,145.22,100.89,1.11,20.0,n3,instance,name,1,the,0,4,1,3
264,264_21,Conqueror,137.53,148.0,152.27,184.8,1.33,21.0,n3,instance,name,2,Conqueror,0,4,1,3
264,264_23,the,75.0,75.0,75.0,75.0,1.0,23.0,n3,instance,name,1,the,0,4,1,3
264,264_24,Battle,111.0,136.83,136.83,156.58,1.42,24.0,n4,instance,name,0,Battle,0,4,1,3
264,264_25,of,91.67,91.67,91.67,91.67,1.0,25.0,n4,instance,name,1,of,0,4,1,3
264,264_26,Hastings,116.24,138.71,252.18,157.82,1.29,26.0,n4,instance,name,2,Hastings,0,4,1,3
264,264_28,1066.,189.31,230.19,679.5,240.44,1.44,28.0,d,instance,date-entity,0,1066,0,2,1,1
264,264_3,first,124.23,124.23,124.23,159.69,1.31,3.0,f2,instance,first,0,first,1,1,1,0
264,264_5,ancestors,118.69,134.44,229.38,207.62,1.75,5.0,a,instance,ancestor-01,0,ancestor-01,0,6,1,5
264,264_7,Ralph,117.76,156.18,161.29,189.06,1.65,7.0,n,instance,name,0,Ralph,2,4,1,3
264,264_8,de,91.0,91.0,103.12,140.75,1.5,8.0,n,instance,name,1,de,2,4,1,3
264,264_9,"Chesney,",101.75,170.44,248.69,229.06,2.12,9.0,n,instance,name,2,Chesney,2,4,1,3
265,265_0,Cheney,138.0,159.43,159.43,267.07,1.93,0.0,n,instance,name,0,Cheney,2,2,1,1
265,265_10,of,89.5,89.5,773.0,120.25,1.25,10.0,n3,instance,name,2,of,3,5,1,4
265,265_11,Representatives,94.88,111.44,180.44,198.12,1.75,11.0,n3,instance,name,3,Representatives,3,5,1,4
265,265_13,replace,121.0,134.36,134.36,139.71,1.21,13.0,r2,instance,replace-01,0,replace-01,1,4,1,3
265,265_14,Teno,129.42,129.42,129.42,210.25,1.67,14.0,n4,instance,name,0,Teno,3,3,1,2
265,265_15,"Roncalio,",138.82,185.12,231.47,241.35,1.76,15.0,n4,instance,name,1,Roncalio,3,3,1,2
265,265_20,Congress.,118.8,138.8,646.6,138.8,1.2,20.0,n5,instance,name,0,Congress,0,2,1,1
265,265_4,represent,146.82,164.41,227.12,267.41,1.94,4.0,r,instance,represent-01,0,represent-01,1,5,1,4
265,265_5,Wyoming,102.18,140.12,332.82,214.94,1.88,5.0,n2,instance,name,0,Wyoming,3,2,1,1
265,265_8,U.S.,106.1,106.1,171.3,113.8,1.1,8.0,n3,instance,name,0,U.S.,3,5,1,4
265,265_9,House,96.67,107.67,107.67,107.67,1.13,9.0,n3,instance,name,1,House,3,5,1,4
266,266_0,George,101.08,111.54,111.54,215.69,2.0,0.0,n2,instance,name,0,George,2,4,1,3
266,266_1,W.,92.8,100.6,172.3,272.5,2.4,1.0,n2,instance,name,1,W.,2,4,1,3
266,266_10,General,105.53,123.13,305.27,170.33,1.73,10.0,g,instance,general,0,general,0,1,1,0
266,266_11,Counsel,167.21,174.79,226.64,211.57,1.36,11.0,c,instance,counsel-01,0,counsel-01,0,3,1,2
266,266_12,of,111.75,111.75,166.25,118.62,1.12,12.0,n3,instance,name,1,of,0,5,1,4
266,266_14,Department,104.57,151.36,168.0,196.36,1.71,14.0,n3,instance,name,0,Department,0,5,1,4
266,266_15,of,126.0,126.0,270.0,126.0,1.0,15.0,n3,instance,name,1,of,0,5,1,4
266,266_16,Homeland,128.27,151.07,254.33,210.47,1.67,16.0,n3,instance,name,2,Homeland,0,5,1,4
266,266_17,Security.,121.83,129.67,838.33,163.75,1.33,17.0,n3,instance,name,3,Security,0,5,1,4
266,266_2,Bush,91.71,96.86,105.79,238.14,2.21,2.0,n2,instance,name,2,Bush,2,4,1,3
266,266_5,or,121.9,121.9,127.6,163.2,1.3,5.0,o2,instance,or,0,or,1,3,1,2
266,266_7,"2005,",128.73,140.6,261.47,224.8,1.8,7.0,d,instance,date-entity,0,2005,2,3,1,2
267,267_1,Perrys,142.07,175.33,181.47,286.67,1.8,1.0,n,instance,name,0,Perry,2,2,1,1
267,267_2,have,133.0,152.4,236.47,172.27,1.33,2.0,h,instance,have-03,0,have-03,0,3,0,3
267,267_4,children.,103.0,103.0,315.5,103.0,1.0,4.0,c,instance,child,0,child,1,2,1,1
268,268_0,When,120.0,120.0,120.0,182.27,1.27,0.0,w,instance,when,0,when,1,2,1,1
268,268_1,he,117.67,135.17,150.0,147.33,1.33,1.0,h,instance,he,0,he,1,2,2,0
268,268_10,"year,",100.1,135.6,135.6,135.6,1.3,10.0,y,instance,year,0,year,4,1,1,0
268,268_11,he,110.33,110.33,120.67,110.33,1.0,11.0,h,instance,he,0,he,1,2,2,0
268,268_13,there,116.54,116.54,193.23,134.23,1.15,13.0,t,instance,there,0,there,1,1,1,0
268,268_16,'boarder'.,164.73,212.93,465.4,218.2,1.33,16.0,b,instance,boarder,0,boarder,1,1,1,0
268,268_5,nearby,118.55,161.82,193.73,183.91,1.64,5.0,n2,instance,nearby,0,nearby,4,1,1,0
268,268_6,Shrewsbury,121.29,142.41,195.71,203.29,1.71,6.0,n,instance,name,0,Shrewsbury,4,2,1,1
268,268_7,School,94.46,106.08,106.08,106.08,1.15,7.0,s,instance,school,0,school,3,3,1,2
268,268_9,next,78.42,97.33,177.42,97.33,1.17,9.0,n3,instance,next,0,next,3,2,1,1
269,269_10,"II,",96.88,96.88,182.62,116.0,1.12,10.0,n2,instance,name,2,II,3,4,1,3
269,269_14,law,117.62,117.62,117.62,147.12,1.38,14.0,l,instance,law,0,law,5,1,1,0
269,269_15,degree,115.57,115.57,183.29,136.43,1.21,15.0,d,instance,degree,0,degree,4,2,1,1
269,269_17,Tulane,123.6,187.33,238.53,192.67,1.6,17.0,n3,instance,name,0,Tulane,5,3,1,2
269,269_18,University.,152.1,160.6,229.6,160.6,1.1,18.0,u,instance,university,0,university,4,2,1,1
269,269_4,United,97.1,110.3,220.0,172.2,1.7,4.0,n,instance,name,0,United,3,4,1,3
269,269_5,States,81.25,81.25,81.25,117.92,1.33,5.0,n,instance,name,1,States,3,4,1,3
269,269_6,Army,102.46,102.46,131.92,128.46,1.31,6.0,n,instance,name,2,Army,3,4,1,3
269,269_8,World,104.8,120.93,135.0,157.27,1.6,8.0,n2,instance,name,0,World,3,4,1,3
269,269_9,War,89.73,89.73,114.0,97.0,1.09,9.0,n2,instance,name,1,War,3,4,1,3
270,270_0,She,127.86,197.71,197.71,305.57,2.0,0.0,s,instance,she,0,she,1,1,1,0
270,270_10,Bureau.,118.5,127.75,678.5,208.81,1.88,10.0,b,instance,bureau,0,bureau,1,3,2,1
270,270_2,works,98.13,102.8,102.8,133.07,1.33,2.0,w,instance,work-01,0,work-01,0,4,0,4
270,270_5,State,107.5,122.92,129.67,139.25,1.42,5.0,n2,instance,name,0,State,0,3,1,2
270,270_7,Near,113.2,113.2,113.2,181.8,1.6,7.0,n,instance,name,0,Near,2,4,1,3
270,270_8,East,106.75,106.75,215.0,184.25,1.58,8.0,n,instance,name,1,East,2,4,1,3
270,270_9,Affairs,117.56,156.19,392.31,246.62,1.94,9.0,n,instance,name,2,Affairs,2,4,1,3
271,271_0,Mary,130.0,130.0,130.0,130.0,1.0,0.0,n,instance,name,0,Mary,2,2,1,1
271,271_11,confidantes,105.44,111.12,149.62,148.94,1.44,11.0,c2,instance,confidante,0,confidante,0,3,0,3
271,271_12,and,103.2,103.2,103.2,103.2,1.0,12.0,a,instance,and,0,and,0,2,0,2
271,271_15,"Denver,",108.0,125.53,254.6,150.87,1.4,15.0,n2,instance,name,0,Denver,3,2,1,1
271,271_16,Colorado.,141.64,151.0,266.07,167.0,1.21,16.0,n3,instance,name,0,Colorado,4,2,1,1
271,271_6,top,99.55,99.55,120.36,120.82,1.27,6.0,t,instance,top,0,top,0,1,1,0
271,271_7,campaign,110.62,129.77,165.38,204.62,2.0,7.0,c,instance,campaign-01,0,campaign-01,0,2,0,2
271,271_8,aides,136.0,146.38,157.31,173.69,1.31,8.0,a2,instance,aide,0,aide,0,4,1,3
271,271_9,and,82.43,82.43,426.43,111.29,1.29,9.0,a,instance,and,0,and,0,2,0,2
272,272_0,He,135.6,135.6,135.6,135.6,1.0,0.0,h,instance,he,0,he,1,3,3,0
272,272_11,"Yale,",96.62,96.62,129.0,107.92,1.08,11.0,n,instance,name,0,Yale,3,2,1,1
272,272_18,studies.,112.08,133.42,381.25,180.75,1.67,18.0,s2,instance,study-01,0,study-01,0,3,1,2
272,272_2,after,100.33,100.33,160.67,173.42,1.67,2.0,a,instance,after,0,after,2,2,1,1
272,272_4,semesters,107.94,140.06,185.75,165.0,1.62,4.0,s,instance,semester,0,semester,3,2,1,1
272,272_8,time,100.86,132.36,132.36,142.29,1.5,8.0,t,instance,time,0,time,2,1,1,0
273,273_0,She,119.0,119.0,119.0,243.14,1.71,0.0,s,instance,she,0,she,2,2,2,0
273,273_3,or,117.0,117.0,156.67,117.0,1.0,3.0,o,instance,or,0,or,0,2,0,2
273,273_6,books,93.92,102.92,121.54,117.46,1.31,6.0,b,instance,book,0,book,3,2,1,1
273,273_7,and,94.6,94.6,94.6,94.6,1.0,7.0,a,instance,and,0,and,2,4,2,2
273,273_8,numerous,106.53,144.93,171.2,150.27,1.27,8.0,n,instance,numerous,0,numerous,4,1,1,0
273,273_9,articles.,143.2,196.27,346.27,206.27,1.33,9.0,a2,instance,article,0,article,3,2,1,1
274,274_10,National,114.4,148.07,148.07,167.4,1.47,10.0,n,instance,name,0,National,0,6,1,5
274,274_11,Endowment,137.69,167.5,167.5,192.06,1.5,11.0,n,instance,name,1,Endowment,0,6,1,5
274,274_12,for,127.5,127.5,127.5,127.5,1.0,12.0,n,instance,name,2,for,0,6,1,5
274,274_13,the,84.75,84.75,166.25,135.0,1.25,13.0,n,instance,name,3,the,0,6,1,5
274,274_14,"Humanities,",112.59,137.71,161.35,153.06,1.41,14.0,n,instance,name,4,Humanities,0,6,1,5
274,274_17,Ronald,104.5,153.93,258.64,176.21,1.57,17.0,n2,instance,name,0,Ronald,0,3,1,2
274,274_18,Reagan.,129.45,150.36,449.64,155.0,1.18,18.0,n2,instance,name,1,Reagan,0,3,1,2
274,274_3,1986,191.07,221.27,311.27,389.27,2.33,3.0,d2,instance,date-entity,0,1986,2,2,1,1
274,274_5,1996,178.86,214.07,325.14,348.86,2.07,5.0,d3,instance,date-entity,0,1996,2,2,1,1
274,274_7,Chair,134.82,156.71,183.0,182.12,1.47,7.0,c,instance,chair-01,0,chair-01,1,4,2,2
274,274_9,the,112.6,112.6,112.6,112.6,1.0,9.0,n,instance,name,3,the,0,6,1,5
275,275_0,She,131.67,131.67,131.67,131.67,1.0,0.0,s,instance,she,0,she,1,1,1,0
275,275_9,Crossfire.,133.5,143.83,380.33,217.67,1.33,9.0,n,instance,name,0,Crossfire,2,2,1,1
276,276_0,After,100.33,114.89,114.89,122.33,1.22,0.0,a,instance,after,0,after,1,2,1,1
276,276_10,Monroe,125.57,149.29,176.64,192.79,1.64,10.0,n,instance,name,0,Monroe,2,4,1,3
276,276_11,Police,110.38,110.38,249.44,125.94,1.19,11.0,n,instance,name,1,Police,2,4,1,3
276,276_12,Department.,115.36,121.55,366.82,131.0,1.18,12.0,n,instance,name,2,Department,2,4,1,3
276,276_4,Louisiana,88.93,109.8,153.4,173.53,1.8,4.0,n2,instance,name,0,Louisiana,4,4,1,3
276,276_5,State,122.83,122.83,154.92,166.08,1.42,5.0,n2,instance,name,1,State,4,4,1,3
276,276_6,University,104.45,123.55,158.82,162.27,1.55,6.0,u,instance,university,0,university,3,2,1,1
277,277_0,She,99.89,99.89,99.89,99.89,1.0,0.0,s,instance,she,0,she,1,1,1,0
277,277_10,senior,118.2,118.2,245.8,162.6,1.5,10.0,s3,instance,senior,0,senior,0,1,1,0
277,277_11,fellow,116.9,154.8,186.7,203.7,1.8,11.0,f,instance,fellow-01,0,fellow-01,0,4,0,4
277,277_14,American,102.5,118.93,154.93,144.64,1.36,14.0,n2,instance,name,0,American,0,4,1,3
277,277_15,Enterprise,135.88,145.94,196.56,210.62,1.56,15.0,n2,instance,name,1,Enterprise,0,4,1,3
277,277_16,Institute.,120.57,142.79,479.93,166.93,1.36,16.0,n2,instance,name,2,Institute,0,4,1,3
277,277_2,now,82.1,82.1,124.1,130.9,1.4,2.0,n,instance,now,0,now,1,1,1,0
277,277_4,public,107.73,124.93,124.93,165.2,1.53,4.0,p2,instance,public,0,public,0,1,1,0
278,278_0,He,113.0,113.0,113.0,113.0,1.0,0.0,h,instance,he,0,he,1,1,1,0
278,278_11,political,100.27,136.93,278.2,192.07,1.87,11.0,p,instance,political,0,political,4,1,1,0
278,278_12,science,117.46,117.46,222.08,153.62,1.31,12.0,s,instance,science,0,science,3,2,1,1
278,278_14,1966,119.93,167.2,216.8,203.67,1.8,14.0,d4,instance,date-entity,0,1966,3,2,1,1
278,278_18,University,104.14,124.79,207.43,124.79,1.29,18.0,u,instance,university,0,university,1,2,1,1
278,278_19,of,77.75,77.75,183.75,77.75,1.0,19.0,n,instance,name,1,of,2,4,1,3
278,278_20,Wyoming.,140.45,181.91,286.0,181.91,1.27,20.0,n,instance,name,2,Wyoming,2,4,1,3
278,278_4,degree,101.69,107.69,126.54,156.38,1.54,4.0,d1,instance,degree,0,degree,2,3,1,2
278,278_6,1965,160.29,193.76,209.53,303.0,2.0,6.0,d3,instance,date-entity,0,1965,3,2,1,1
278,278_7,and,102.29,102.29,116.86,115.86,1.14,7.0,a,instance,and,0,and,1,3,1,2
278,278_9,degree,100.62,120.15,120.15,141.38,1.46,9.0,d1,instance,degree,0,degree,2,3,1,2
279,279_1,former,98.31,109.44,168.38,217.38,1.75,1.0,f,instance,former,0,former,0,1,1,0
279,279_11,main,101.62,109.23,114.62,114.85,1.15,11.0,m,instance,main,0,main,2,1,1,0
279,279_2,chief,112.87,121.13,154.93,147.73,1.27,2.0,c,instance,chief-01,0,chief-01,0,4,0,4
279,279_5,Lewis,136.31,136.31,145.19,176.44,1.38,5.0,n,instance,name,0,Lewis,2,3,1,2
279,279_6,"Libby,",120.64,131.71,143.71,152.86,1.36,6.0,n,instance,name,1,Libby,2,3,1,2
280,280_3,Libby,123.43,123.43,150.86,155.29,1.21,3.0,n,instance,name,0,Libby,2,2,1,1
280,280_8,felony,125.31,171.62,387.46,190.46,1.38,8.0,f,instance,felony,0,felony,2,1,1,0
280,280_9,counts.,,,,,,,c,instance,count-01,0,count-01,1,4,1,3
281,281_0,He,95.0,95.0,95.0,95.0,1.0,0.0,h2,instance,he,0,he,1,1,1,0
281,281_10,1989.,180.65,255.29,691.82,399.41,2.18,10.0,d3,instance,date-entity,0,1989,2,2,1,1
281,281_2,United,105.19,105.19,188.81,160.94,1.44,2.0,n,instance,name,0,United,2,3,1,2
281,281_3,States,118.4,125.0,125.0,162.4,1.4,3.0,n,instance,name,1,States,2,3,1,2
281,281_4,Secretary,109.82,126.41,148.29,142.65,1.29,4.0,s,instance,secretary,0,secretary,1,2,1,1
281,281_6,Defense,124.38,137.81,163.19,157.5,1.38,6.0,d,instance,defense,0,defense,2,1,1,0
281,281_8,1987,157.79,183.71,234.5,200.57,1.43,8.0,d2,instance,date-entity,0,1987,2,2,1,1
282,282_0,He,86.0,86.0,86.0,86.0,1.0,0.0,h2,instance,he,0,he,1,1,1,0
282,282_11,secretary,135.19,200.88,335.38,359.75,2.38,11.0,s,instance,secretary,0,secretary,3,1,1,0
282,282_14,Nixon,85.31,103.0,118.0,106.85,1.23,14.0,n3,instance,name,0,Nixon,5,2,1,1
282,282_2,undersecretary,114.88,191.76,255.76,400.12,3.47,2.0,u,instance,undersecretary,0,undersecretary,1,1,1,0
282,282_3,of,105.8,105.8,229.8,105.8,1.0,3.0,n,instance,name,1,of,2,8,1,7
282,282_4,"Health,",132.4,151.0,211.93,219.93,1.73,4.0,n,instance,name,2,Health,2,8,1,7
282,282_5,Education,130.8,151.13,161.4,182.2,1.6,5.0,n,instance,name,4,Education,2,8,1,7
282,282_6,and,94.8,94.8,94.8,94.8,1.0,6.0,n,instance,name,5,and,2,8,1,7
282,282_7,Welfare,117.33,135.47,135.47,152.4,1.4,7.0,n,instance,name,6,Welfare,2,8,1,7
282,282_8,when,122.08,131.08,131.08,138.92,1.17,8.0,w,instance,when-01,0,when-01,1,3,1,2
282,282_9,Weinberger,109.94,129.76,259.41,276.59,2.35,9.0,n2,instance,name,0,Weinberger,4,2,1,1
283,283_0,Carlucci,119.62,159.5,159.5,266.5,2.19,0.0,n,instance,name,0,Carlucci,4,2,1,1
283,283_11,advisor,116.46,129.46,136.23,148.69,1.31,11.0,a2,instance,advisor,0,advisor,3,2,1,1
283,283_13,1986,199.91,209.18,209.18,224.64,1.18,13.0,d3,instance,date-entity,0,1986,4,3,2,1
283,283_15,"1987,",148.83,169.83,226.08,185.33,1.25,15.0,d4,instance,date-entity,0,1987,4,2,1,1
283,283_16,and,114.1,120.9,120.9,120.9,1.1,16.0,a,instance,and,0,and,1,4,1,3
283,283_17,defense,139.92,177.77,177.77,177.77,1.38,17.0,n2,instance,name,0,Defense,4,3,1,2
283,283_18,secretary,103.67,117.92,142.08,123.83,1.25,18.0,s,instance,secretary,0,secretary,3,2,1,1
283,283_2,deputy,140.88,160.76,240.71,221.76,1.82,2.0,d,instance,deputy,0,deputy,4,1,1,0
283,283_20,"1987,",145.17,178.67,187.0,200.17,1.42,20.0,d4,instance,date-entity,0,1987,4,2,1,1
283,283_25,"Weinberger,",132.87,174.27,174.27,174.27,1.4,25.0,n4,instance,name,0,Weinberger,7,2,1,1
283,283_29,President,138.25,159.5,176.5,180.42,1.33,29.0,p6,instance,president,0,president,0,1,1,0
283,283_3,defense,144.6,157.73,222.4,229.73,1.67,3.0,n2,instance,name,0,Defense,4,3,1,2
283,283_30,Ronald,105.5,117.29,134.93,128.86,1.29,30.0,n6,instance,name,0,Ronald,7,3,1,2
283,283_31,Reagan,88.31,95.0,95.0,95.0,1.08,31.0,n6,instance,name,1,Reagan,7,3,1,2
283,283_32,and,115.0,115.0,115.0,115.0,1.0,32.0,a,instance,and,0,and,1,4,1,3
283,283_37,Senate,101.81,106.12,199.31,155.56,1.5,37.0,n7,instance,name,0,Senate,7,2,1,1
283,283_4,secretary,113.67,123.87,123.87,156.27,1.47,4.0,s,instance,secretary,0,secretary,3,2,1,1
283,283_40,vote,114.62,119.77,240.38,135.69,1.23,40.0,v,instance,vote-01,0,vote-01,6,3,1,2
283,283_6,1981,145.62,167.25,307.75,183.06,1.31,6.0,d2,instance,date-entity,0,1981,4,2,1,1
283,283_8,"1986,",128.42,240.67,263.83,248.33,1.58,8.0,d3,instance,date-entity,0,1986,4,3,2,1
284,284_0,He,214.5,214.5,214.5,258.0,1.5,0.0,h2,instance,he,0,he,2,1,1,0
284,284_10,Union,92.46,92.46,300.69,151.31,1.54,10.0,n,instance,name,1,Union,4,3,1,2
284,284_12,Weinberger.,147.4,209.8,582.4,268.2,1.8,12.0,n2,instance,name,0,Weinberger,4,2,1,1
284,284_3,less,105.54,105.54,105.54,160.0,1.46,3.0,l,instance,less,0,less,2,2,1,1
284,284_4,hard-line,116.12,155.76,281.35,249.0,2.29,4.0,h,instance,hard-line-01,0,hard-line-01,1,5,1,4
284,284_6,policies,128.71,160.06,170.94,183.29,1.47,6.0,p,instance,policy,0,policy,2,2,1,1
284,284_9,Soviet,148.77,148.77,148.77,148.77,1.0,9.0,n,instance,name,0,Soviet,4,3,1,2
285,285_0,He,100.0,100.0,100.0,100.0,1.0,0.0,h2,instance,he,0,he,1,1,1,0
285,285_4,officer,103.75,125.33,125.33,183.17,1.58,4.0,o,instance,officer,0,officer,1,1,1,0
286,286_0,During,131.85,143.31,143.31,174.0,1.54,0.0,d2,instance,during,0,during,2,2,1,1
286,286_10,"Heslov,",131.33,157.0,239.2,277.73,2.4,10.0,n,instance,name,1,Heslov,3,3,1,2
286,286_12,close,151.67,159.25,210.67,204.75,1.5,12.0,c,instance,close,0,close,0,1,1,0
286,286_13,friend,91.78,102.11,102.11,134.78,1.44,13.0,f,instance,friend-01,0,friend-01,0,4,0,4
286,286_14,and,117.5,117.5,140.5,117.5,1.0,14.0,a2,instance,and,0,and,0,3,1,2
286,286_15,frequent,111.93,203.79,203.79,232.64,2.0,15.0,f2,instance,frequent,0,frequent,0,1,1,0
286,286_18,Clooney,96.87,119.07,181.13,201.8,1.93,18.0,n3,instance,name,1,Clooney,0,3,1,2
286,286_2,"time,",91.5,107.7,107.7,190.4,1.7,2.0,t,instance,time,0,time,3,2,1,1
286,286_21,Good,102.92,113.42,353.0,152.67,1.42,21.0,n4,instance,name,0,Good,0,6,1,5
286,286_22,"Night,",108.18,119.0,147.64,139.0,1.27,22.0,n4,instance,name,1,"Night,",0,6,1,5
286,286_23,and,90.57,90.57,135.0,90.57,1.0,23.0,a2,instance,and,0,and,0,3,1,2
286,286_24,Good,110.87,137.33,137.33,141.27,1.33,24.0,n4,instance,name,0,Good,0,6,1,5
286,286_25,"Luck.,",72.14,72.14,72.14,81.86,1.14,25.0,n4,instance,name,4,Luck.,0,6,1,5
286,286_26,and,145.43,162.86,162.86,162.86,1.14,26.0,a2,instance,and,0,and,0,3,1,2
286,286_29,president,102.77,119.38,225.85,193.23,2.15,29.0,p5,instance,president,0,president,0,1,1,0
286,286_3,he,102.83,102.83,185.17,102.83,1.0,3.0,h,instance,he,0,he,2,2,2,0
286,286_31,Clooney,108.33,132.25,168.08,239.42,2.17,31.0,n3,instance,name,1,Clooney,0,3,1,2
286,286_32,and,91.4,91.4,273.6,118.2,1.4,32.0,a2,instance,and,0,and,0,3,1,2
286,286_34,Steven,129.92,129.92,210.0,158.77,1.31,34.0,n6,instance,name,0,Steven,0,3,1,2
286,286_37,company,107.08,139.83,354.42,171.0,1.5,37.0,c4,instance,company,0,company,0,4,2,2
286,286_38,Section,121.47,147.4,296.6,179.13,1.53,38.0,n5,instance,name,0,Section,0,4,1,3
286,286_39,8,96.25,96.25,209.5,108.75,1.25,39.0,n5,instance,name,1,8,0,4,1,3
286,286_4,also,98.56,98.56,103.88,128.75,1.31,4.0,a3,instance,also,0,also,2,1,1,0
286,286_40,Entertainment.,113.62,144.88,678.88,165.62,1.44,40.0,n5,instance,name,2,Entertainment,0,4,1,3
286,286_7,actor,90.92,97.0,97.0,138.08,1.42,7.0,a,instance,actor,0,actor,0,1,1,0
286,286_9,Grant,100.62,112.0,112.0,163.31,1.62,9.0,n,instance,name,0,Grant,3,3,1,2
287,287_0,After,148.0,158.75,158.75,158.75,1.12,0.0,a,instance,after,0,after,1,2,1,1
287,287_1,the,116.56,126.33,126.33,126.33,1.11,1.0,n,instance,name,0,The,2,5,1,4
287,287_10,the,114.0,114.0,114.0,114.0,1.0,10.0,n,instance,name,0,The,2,5,1,4
287,287_11,series,110.4,144.47,307.2,210.07,1.8,11.0,s,instance,series,0,series,1,2,1,1
287,287_12,The,80.17,80.17,504.83,156.5,1.5,12.0,n,instance,name,0,The,2,5,1,4
287,287_13,Facts,121.69,131.31,178.54,164.38,1.38,13.0,n,instance,name,1,Facts,2,5,1,4
287,287_14,of,118.0,118.0,429.0,129.0,1.12,14.0,n,instance,name,2,of,2,5,1,4
287,287_15,Life.,97.29,97.29,339.0,116.0,1.14,15.0,n,instance,name,3,Life,2,5,1,4
287,287_2,show,138.23,138.23,153.31,180.62,1.31,2.0,s2,instance,show-04,0,show-04,3,1,1,0
287,287_5,he,83.25,83.25,83.25,83.25,1.0,5.0,h,instance,he,0,he,1,1,1,0
287,287_8,handyman,120.18,170.06,170.06,187.06,1.65,8.0,h2,instance,handyman,0,handyman,1,1,1,0
288,288_0,He,136.25,136.25,136.25,136.25,1.0,0.0,h,instance,he,0,he,1,1,1,0
288,288_10,2002,112.77,148.54,190.0,192.92,1.77,10.0,d3,instance,date-entity,0,2002,2,2,1,1
288,288_11,feature,118.17,184.25,494.08,245.92,2.17,11.0,f2,instance,feature-01,0,feature-01,2,2,1,1
288,288_12,Confessions,109.29,109.29,245.07,249.29,2.07,12.0,n,instance,name,0,Confessions,2,6,1,5
288,288_13,of,96.0,175.0,175.0,175.0,2.0,13.0,n,instance,name,1,of,2,6,1,5
